,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,ZipCodes
32033,555842904271299640,Best Value for Groups/Family/Friends Smart Roku TV,407479321,Sarah,Bronx,Allerton,40.86142,-73.86332,Private room,150,1,2,2022-03-13,0.33,11,354,2,,
32042,555891287257264531,❤️ Entire Duplex House with Backyard. HOST HERE ❤️,407479321,Sarah,Bronx,Allerton,40.86152,-73.86288,Entire home/apt,330,1,8,2022-06-27,1.51,11,354,8,,
32043,555892315499307075,"★ Perfect for Travelers ★ Comfy, Cozy & Fast WiFi",407479321,Sarah,Bronx,Allerton,40.85997,-73.86356,Private room,79,1,9,2022-08-14,1.31,11,359,9,,
32076,558132040333652055,Pelham pkwy Posh Pad. 1br mins away from Bronx zoo,346723005,Tailor’d Stays,Bronx,Bronxdale,40.85416,-73.86908,Entire home/apt,254,1,3,2022-06-26,0.66,1,361,3,,
32110,556711679483251407,Lovely 1 bedroom shared unit,147621812,Anthony,Bronx,Allerton,40.86513,-73.86973,Private room,90,30,0,,,2,365,0,,
32115,560163086098270449,Private room in a two bedroom apartment room#1,186136214,Fay,Bronx,Mount Hope,40.84536,-73.90451,Private room,60,1,12,2022-09-05,1.94,2,358,12,,
32116,560180653580422205,"4540 Hoxie st, Bronx, NY. 1-Bedroom Apartment- A1",239431510,Taufiqul,Bronx,Wakefield,40.90205,-73.84751,Entire home/apt,114,1,7,2022-07-02,2.06,1,353,7,,
32120,558732520907162146,D.R.I.P INC,433655315,Jose,Bronx,Mount Hope,40.84653,-73.90256,Private room,150,1,0,,,1,365,0,,
32131,557182988881570854,Habitación en el bronx,209026981,Rick,Bronx,Concourse Village,40.8296,-73.91304,Private room,43,1,1,2022-03-31,0.19,1,310,1,,
32144,560700495388882177,Amazing 2 Bed Apart. with Beach and garden access,443464580,Irene,Bronx,Throgs Neck,40.81144,-73.80412,Entire home/apt,120,1,4,2022-03-27,0.62,1,280,4,,
32156,558941566399441638,Lovely private room . (Queens bed),357914975,Michael,Bronx,Mount Eden,40.84228,-73.91543,Private room,150,1,31,2022-09-06,4.79,2,320,31,,
32157,557435607276080691,PHI PALACE ☆☆☆☆☆,444084702,Phillip,Bronx,Pelham Gardens,40.86118,-73.84579,Private room,64,4,8,2022-06-07,1.15,1,219,8,,
32177,559130147427803546,Large luxury private bedroom 1 stop from Manhattan,388433334,Max,Bronx,Mott Haven,40.81097,-73.92469,Private room,62,1,37,2022-08-24,5.31,3,315,37,,
32180,559369411073486415,Bronx Little Italy Bright Two Bedroom,44851966,Joseph,Bronx,Belmont,40.85536,-73.88449,Entire home/apt,132,2,2,2022-09-05,0.73,6,322,2,,
32195,559572983981929450,"Adorable 1-Bedroom place in Bronx, #2",424738135,Martha,Bronx,Wakefield,40.88972,-73.85809,Private room,70,2,12,2022-08-27,3.53,5,84,12,,
32202,559619308472416467,"Adorable bedroom with private balcony in Bronx, NY",424738135,Martha,Bronx,Wakefield,40.889088,-73.858711,Private room,75,2,25,2022-08-05,3.81,5,81,25,,
32271,563777654956472645,Modern Residential A/C Bedroom,445395972,Wonnara,Bronx,Wakefield,40.88827,-73.86353,Private room,67,1,3,2022-07-26,1.29,5,320,3,,
32289,563878450144014953,"Ambiente Tropical en El Bronx, New York",445420988,Frank,Bronx,Castle Hill,40.81951,-73.8469,Private room,42,365,0,,,1,365,0,,
32308,562292220686562089,"The Papaya, Modern Studio with work station",378802243,Arian,Bronx,Olinville,40.87695,-73.86738,Entire home/apt,159,1,13,2022-08-16,1.94,1,317,13,,
32315,565114924350358637,Un rinconcito en New York A cozy room inNew York,436672443,Carmen,Bronx,Edenwald,40.88855,-73.84011,Private room,88,2,9,2022-08-28,1.41,1,325,9,,
32316,565133661908831281,Spacious studio apt close to 6 train,86213000,Yan,Bronx,Pelham Bay,40.84446,-73.82961,Entire home/apt,82,2,11,2022-07-08,1.84,2,91,11,,
32326,565173112445230681,Interior designer renovated 3Bdr Apartment,445694721,Tony,Bronx,Melrose,40.81949,-73.91708,Entire home/apt,249,2,16,2022-09-05,2.73,1,321,16,,
32336,562884903457128974,Lovely Studio In The Heart Of New York City,378228712,Tanise,Bronx,Mott Haven,40.8149,-73.92758,Entire home/apt,165,7,3,2022-09-04,2.81,1,339,3,,
32340,565252455567607000,"Luxurious 1 bedroom condo, with an adjustable bed",445714114,Brice,Bronx,Parkchester,40.84008,-73.85917,Entire home/apt,101,2,17,2022-08-26,2.64,1,158,17,,
32351,565352945991314340,Adorable 1-bedroom place in Bronx. # 4,424738135,Martha,Bronx,Wakefield,40.88799,-73.85968,Private room,70,2,10,2022-04-01,1.5,5,67,10,,
32376,568102127919279294,Lovely n comfortable Room,150428984,Fazia,Bronx,Hunts Point,40.81216,-73.88793,Private room,47,3,8,2022-07-23,1.3,5,346,8,,
32400,568253331692630975,Newly renovated 3 bedroom duplex in the Bronx,393764831,Darryl,Bronx,Mott Haven,40.80831515939781,-73.91357770194088,Entire home/apt,900,1,0,,,1,365,0,,
32425,568715568448775342,Adorable 1-bedroom place in Bronx. # 3,424738135,Martha,Bronx,Wakefield,40.88944,-73.85987,Private room,70,2,20,2022-08-22,3.06,5,78,20,,
32441,568805898950811593,ROOM # 3. private room in the Bronx,124976191,Yanelly,Bronx,Longwood,40.82074,-73.90669,Private room,55,2,8,2022-08-21,1.59,5,357,8,,
32479,571085392689494584,Cozy Oasis in Wakefield,300913755,Khori,Bronx,Edenwald,40.89154,-73.84316,Entire home/apt,104,2,12,2022-08-19,2.01,1,257,12,,
32488,571219638611660396,Presenting to you a cozy 1&1/2 bedroom garden Apt.,447001912,Theresa,Bronx,Wakefield,40.890553,-73.860062,Entire home/apt,130,3,11,2022-09-05,1.91,1,352,11,,
32489,571279823647546848,Nice Private Room in Residential Home,431018108,Nancy,Bronx,Clason Point,40.80823,-73.85525,Private room,59,4,12,2022-08-12,2.24,3,350,12,,
32563,571935183785468888,Private room in the Sobro area,380153350,William,Bronx,Port Morris,40.80463,-73.91049,Private room,86,3,10,2022-09-05,2.16,1,356,10,,
32576,572314585028950616,"Lovely private room near the Bronx Zoo, and NYBG.",312104470,Sherina,Bronx,Fordham,40.86852,-73.88685,Private room,49,3,21,2022-08-27,3.58,1,267,21,,
32595,574002265413161409,Cheerful One Bedroom.  420 Friendly,447616717,Virgil,Bronx,Parkchester,40.83357,-73.85827,Entire home/apt,76,1,10,2022-07-08,2.08,1,344,10,,
32613,574678870764175095,Bright and Stylish BX Little Italy Oasis,44851966,Joseph,Bronx,Belmont,40.85586,-73.88604,Entire home/apt,98,2,3,2022-08-29,0.85,6,337,3,,
32617,574755627577834625,Lovely 2 bedroom apartment,447788073,Fati,Bronx,Concourse Village,40.82981,-73.91455,Entire home/apt,89,5,17,2022-08-29,2.87,1,318,17,,
32628,574791074450329600,"Homey, modern townhouse with W/D and backyard",433972903,Angi,Bronx,Mott Haven,40.80828,-73.92,Private room,62,2,6,2022-06-25,1.05,10,29,6,,
32650,572620751179136030,LOVELY BEDROOM FOR RENT IN THE BRONX CLOSE TO ALL!,424150408,Geronimo,Bronx,Kingsbridge,40.87297,-73.90169,Private room,79,2,16,2022-09-04,2.58,2,59,16,,
32651,572662087904100663,⭐️🏘 Bronx  Nyc apartment with  Parking,135425067,Patrick,Bronx,Wakefield,40.88552,-73.8526,Entire home/apt,224,2,29,2022-09-05,4.92,1,124,29,,
32679,575946220191272300,Luxury Warm Studio,30448028,Michelle,Bronx,Wakefield,40.88813,-73.84917,Entire home/apt,175,4,2,2022-04-09,0.35,2,364,2,,
32682,575969956982703819,1 bedroom unit with shared bathroom in the Bronx,443335070,Yenys,Bronx,Schuylerville,40.83217,-73.83278,Private room,50,7,1,2022-05-28,0.29,1,365,1,,
32703,578122210798845447,ROOM # 2. private bedroom in a residential,124976191,Yanelly,Bronx,Longwood,40.82125,-73.90671,Private room,70,2,23,2022-08-27,3.88,5,341,23,,
32713,578370850362236902,"WELCOME TO ""THE YANKEE CASTLE""",86428878,Georgina,Bronx,Concourse,40.833,-73.92425,Private room,75,2,31,2022-09-06,5.2,1,52,31,,
32736,578810366032359927,Room #1 a piece of the Bronx,124976191,Yanelly,Bronx,Longwood,40.81912,-73.90861,Private room,65,2,10,2022-08-21,1.69,5,347,10,,
32742,579694666436426990,Yankee escape,147514887,Joan,Bronx,Morris Heights,40.85026,-73.91732,Entire home/apt,154,2,8,2022-07-17,1.59,1,0,8,,
32765,578903591037581087,ROOM# 4 private room in the Bronx,124976191,Yanelly,Bronx,Longwood,40.81942,-73.9072,Private room,65,1,13,2022-08-21,2.36,5,359,13,,
32772,578924632078477240,Two bedroom/ Yankee stadium,397650145,Joan,Bronx,Morris Heights,40.84817,-73.91865,Entire home/apt,157,2,1,2022-04-17,0.21,1,0,1,,
32804,579067330450329451,Luxurious Queen Bedroom,448798730,Malik,Bronx,Norwood,40.86935,-73.88221,Private room,75,1,12,2022-08-30,3.64,1,359,12,,
32815,584638860690374341,Cozy Corner Apt,450004845,Salomie,Bronx,Pelham Gardens,40.86433,-73.8454,Entire home/apt,110,2,0,,,1,0,0,,
32816,582716071788987358,Spacious and serene one bedroom apartment,449600773,Louis,Bronx,Williamsbridge,40.8796,-73.84917,Entire home/apt,119,1,43,2022-08-26,7.59,1,332,43,,
32830,582874741026391485,Giovanna’s Yankee stadium apartment.,312573023,Giovana,Bronx,Highbridge,40.83162,-73.92986,Private room,150,5,0,,,2,365,0,,
32863,581265850932055080,AMBAR’s room ny beautiful spacious,432679252,Ambar,Bronx,Morris Heights,40.84823,-73.92493,Private room,45,3,12,2022-09-04,3.0,1,127,12,,
32878,581707845699487740,Adorable 1-Bedroom place in Bronx # 5,424738135,Martha,Bronx,Wakefield,40.88984,-73.85976,Private room,70,2,24,2022-09-05,4.09,5,176,24,,
32961,588216955294396068,420 SPA WITH RELAXING PERKS,450754682,Edwin,Bronx,Wakefield,40.88859,-73.85436,Entire home/apt,116,2,18,2022-09-05,3.75,1,357,18,,
32999,588433935054614821,Room 3 Scenic Place with water view & ferry to NYC,450814519,Nomam,Bronx,Clason Point,40.80653,-73.85204,Private room,85,2,1,2022-05-02,0.23,3,341,1,,
33018,584327264353549742,Lovely private room with California king size bed,357914975,Michael,Bronx,Mount Eden,40.84125,-73.91369,Private room,150,1,26,2022-09-03,4.56,2,349,26,,
33050,591087621126386137,Kohzi Boutique Apartment,358151054,Astrid,Bronx,Mott Haven,40.81271,-73.90776,Entire home/apt,146,3,4,2022-09-05,1.13,3,17,4,,
33051,591093948188634438,Lovely 1-bdrm apt rental with free street parking,15503780,Shay,Bronx,West Farms,40.84251,-73.88264,Private room,90,2,0,,,3,0,0,,
33088,593659243091930123,Island Paradise,438762718,Joan,Bronx,Williamsbridge,40.87924,-73.85661,Private room,106,1,2,2022-06-12,0.39,4,365,2,,
33122,591632776960108670,Large pvt room w/ pvt bathroom for rent,115307231,Miguel,Bronx,Kingsbridge,40.8632,-73.90721,Private room,55,1,1,2022-04-03,0.19,1,252,1,,
33126,594168710234003387,Luxury and Lavish Studio Apartment In Throggs Neck,451983217,John,Bronx,Throgs Neck,40.82958,-73.82596,Entire home/apt,106,1,11,2022-08-22,2.2,1,40,11,,
33154,590457531820944712,Lovely 2-bedroom apt with free street parking,15503780,Shay,Bronx,West Farms,40.84304,-73.88305,Entire home/apt,110,2,0,,,3,0,0,,
33170,594364901323939440,Room 2 Scenic Place with water view & ferry to NYC,450814519,Nomam,Bronx,Clason Point,40.80609,-73.85004,Private room,85,2,7,2022-07-20,1.34,3,360,7,,
33176,596165065028890644,Private Room Ideal for Travel MD/RN Medical Intern,6843497,J.F.,Bronx,Morris Park,40.84897,-73.85864,Private room,70,3,8,2022-07-29,1.63,1,59,8,,
33182,594397894022042503,⭐️ Cozy 2BR | Brownstone Apt |  Great Location !,452034819,Ricky,Bronx,Port Morris,40.80304,-73.91951,Entire home/apt,194,2,21,2022-08-28,3.99,1,349,21,,
33203,592231928282119554,Cozy 1 Bedroom with a Rooftop.. close to NYC Ferry,54799031,Cristal,Bronx,Clason Point,40.82037,-73.86435,Entire home/apt,73,1,23,2022-08-28,4.45,1,231,23,,
33229,594910972144731765,Lovely 1- New Bedroom for rent in private apt bldg,452136788,David,Bronx,Concourse,40.83391,-73.91961,Private room,100,1,0,,,1,363,0,,
33236,594948461474186390,The Franklin Lux Studio on Park Avenue,226931496,Hakeem,Bronx,Mount Hope,40.84856,-73.90076,Entire home/apt,135,1,12,2022-06-27,2.4,1,340,12,,
33267,595652970230241413,"The Hidden Gem of Riverdale, NYC !",35391290,Oscar,Bronx,Kingsbridge,40.88131,-73.90092,Entire home/apt,125,1,11,2022-09-06,2.26,1,331,11,,
33268,595656476182329187,Lovely room into 3 bedroom apartment,357452194,Aime Parfait,Bronx,Claremont Village,40.84057124817014,-73.9089624342868,Private room,70,2,0,,,1,354,0,,
33270,592923226218573943,Room 1 Scenic Place with water view & ferry to NYC,450814519,Nomam,Bronx,Clason Point,40.80788,-73.85032,Private room,85,2,1,2022-04-16,0.21,3,340,1,,
33273,593183941610843619,Where we LACCS  4 NUTIN'-),384665265,Lashanna,Bronx,Edenwald,40.88993,-73.83335,Entire home/apt,226,2,3,2022-04-24,0.6,2,156,3,,
33303,598034608461836405,"Clean, cozy & comfortable private rooms in BX, NYC",264518436,Danielle,Bronx,Williamsbridge,40.87391,-73.85732,Private room,70,30,1,2022-08-15,1.0,2,363,1,,
33348,598568696186850237,"Spacious, beautifully furnished 1 bedroom Apt.",437502426,Esther,Bronx,Williamsbridge,40.87338,-73.85567,Entire home/apt,129,2,0,,,3,156,0,,
33354,597672091091283256,Home away from home! Entire house wt.100% privacy.,452685778,Sunday,Bronx,Williamsbridge,40.87911,-73.86093,Entire home/apt,110,2,12,2022-09-04,2.77,1,359,12,,
33365,598587284713275124,Modern 2 bedroom Condo; 5 min to Van Cortlandt PK,411757598,Joharry,Bronx,Woodlawn,40.89716,-73.86653,Entire home/apt,198,2,14,2022-08-22,3.41,1,337,14,,
33373,598898744269747553,Large 3 bedroom apartment in quiet neighborhood,273984177,Erika,Bronx,Castle Hill,40.8159,-73.84673,Entire home/apt,155,30,0,,,1,361,0,,
33378,600578373470638020,Spacious Basement Rental Unit in the Bronx,293259373,Rochelle,Bronx,Wakefield,40.88664,-73.85653,Entire home/apt,84,3,5,2022-06-27,1.38,1,360,5,,
33393,598928506031816181,Spacious Oasis steps from Bronx Zoo & Arthur Ave,17981136,Julio,Bronx,Belmont,40.85406,-73.88169,Entire home/apt,250,2,7,2022-09-03,1.89,1,353,7,,
33448,599423382152258342,Last min stay Bx!!!,27187487,Summer,Bronx,Belmont,40.85608,-73.88659,Private room,37,1,2,2022-08-21,2.0,1,214,2,,
33474,599758795862252419,The Lebreault's Guest Rental,453152053,Damary,Bronx,Edenwald,40.88399,-73.84007,Entire home/apt,150,2,5,2022-09-04,1.85,1,64,5,,
33480,599879080655318978,"Clean, and cozy ""bestfriend"" room in the BX",264518436,Danielle,Bronx,Williamsbridge,40.87307,-73.8586,Private room,70,30,0,,,2,363,0,,
33481,599906169922777608,Lovely Cozy 1BR in Woodlawn!,57885474,Shully'S,Bronx,Woodlawn,40.89831,-73.86433,Entire home/apt,149,3,6,2022-08-23,1.26,5,365,6,,
33492,601341275822151601,Cozy 2 bedroom apartment.,156583372,Patrick,Bronx,Allerton,40.859352,-73.864983,Entire home/apt,153,3,13,2022-09-05,2.77,5,75,13,,
33553,602019372802508438,Cozy private room # 1,156583372,Patrick,Bronx,Allerton,40.859352,-73.864983,Private room,61,3,10,2022-08-23,2.01,5,76,10,,
33555,602029215213888162,Cozy private room #2,156583372,Patrick,Bronx,Allerton,40.859352,-73.864983,Private room,61,3,13,2022-09-05,2.69,5,69,13,,
33567,603804465956000494,Spacious 3-bedroom condo in the Bronx,1373098,Joe,Bronx,Longwood,40.82155,-73.91079,Entire home/apt,155,30,1,2022-08-13,1.0,1,249,1,,
33568,605623697822410953,Mott haven MASTER Quiet Room,338243030,Annalyne,Bronx,Port Morris,40.805,-73.92493,Private room,73,2,2,2022-05-06,0.43,2,353,2,,
33622,602384204792193614,"Lovely, private room in a condo in the Bronx NY.",27717006,Tori,Bronx,Parkchester,40.83967,-73.85428,Private room,48,28,0,,,2,29,0,,
33637,607789833137412484,Stylish centrally located high end studio,381355334,Nicholas,Bronx,Mott Haven,40.81478,-73.9301,Entire home/apt,139,5,1,2022-07-31,0.77,1,339,1,,
33641,607841201085063007,Lovely 2 bedroom unit in private House.,140500767,Mario,Bronx,University Heights,40.856033,-73.913162,Entire home/apt,116,2,9,2022-08-31,7.94,1,44,9,,
33651,604417999599677136,Modern and private studio apartment in the Bronx,156929679,Rosalyn,Bronx,Tremont,40.84345,-73.88926,Entire home/apt,147,2,18,2022-08-28,3.78,1,329,18,,
33653,606793016263697106,The BronX Shack,351339834,Anthony,Bronx,Parkchester,40.82894,-73.87709,Entire home/apt,93,2,29,2022-09-06,6.64,1,135,29,,
33654,604424428489680946,Newly Renovated 1-Bedroom Home With Free Parking.,454168664,Adonis,Bronx,Van Nest,40.84212,-73.86856,Entire home/apt,82,1,30,2022-09-05,9.47,1,112,30,,
33660,607021686964005088,⭐️⭐ Unique Urban Oasis 2BR Condo w/  Backyard ⭐️⭐️,374576747,Edwin,Bronx,Port Morris,40.80706,-73.92873,Entire home/apt,290,1,6,2022-07-31,1.62,11,359,6,,
33681,605051948071435121,Brand New Private Studio Near Pelham Bay Park,454300308,Charlotte,Bronx,Pelham Bay,40.850602882316885,-73.83686602547957,Entire home/apt,106,1,43,2022-09-04,8.96,1,348,43,,
33756,610083822823638638,Mott Haven Dorm BB,30509656,Orit,Bronx,Port Morris,40.80837,-73.9319,Shared room,35,1,9,2022-07-31,2.39,10,335,9,,
33757,610093029649769382,Mott Haven Dorm C,30509656,Orit,Bronx,Mott Haven,40.81001,-73.9301,Shared room,34,1,13,2022-08-02,2.85,10,346,13,,
33758,610109014890996599,Affordable and comfortable 2 guest bedroom,105633507,Heisseel,Bronx,Eastchester,40.88794,-73.8214,Private room,50,1,8,2022-09-03,2.79,2,146,8,,
33759,610115994421021309,Mott Haven Dorm FF,30509656,Orit,Bronx,Port Morris,40.81006,-73.93075,Shared room,35,1,10,2022-08-10,2.46,10,339,10,,
33777,607381146485236995,🌟Cute/Cozy🌟one BDRM near New Roc City,344340194,Joel,Bronx,Wakefield,40.90108260685171,-73.84289744064647,Entire home/apt,104,2,10,2022-09-05,6.12,2,159,10,,
33809,610806284932469366,💙⭐️ BLUE COOL CONDO ENTIRE 2BR w/ BACKYARD ⭐️💙,374576747,Edwin,Bronx,Mott Haven,40.80547,-73.91929,Entire home/apt,293,1,9,2022-09-04,2.11,11,344,9,,
33832,611089534312850631,Cozy and stylish studio semi-basement apartment,19418202,Yulia And Amine,Bronx,Van Nest,40.84532,-73.8659,Entire home/apt,118,1,25,2022-08-28,6.47,2,35,25,,
33848,611388415902445584,Lavender Dream is Perfect stay for couples,453454351,Nahajeha,Bronx,Williamsbridge,40.87717,-73.86422,Entire home/apt,203,1,0,,,1,254,0,,
33850,613948541551662793,Eastchester Bay Waterfront,456132010,Book It,Bronx,Throgs Neck,40.82665,-73.81461,Entire home/apt,225,3,1,2022-05-09,0.25,4,342,1,,
33881,613035936979048075,Fordham Rose Hill Off-Campus Housing,44851966,Joseph,Bronx,Belmont,40.85627,-73.88541,Private room,45,30,0,,,6,259,0,,
33895,613115354310894996,Quiet and Clean room for rest🤍,393016479,Rocelly,Bronx,Mount Hope,40.84756,-73.90822,Private room,45,1,4,2022-07-17,0.9,3,255,4,,
33905,612178257211694119,Lovely Studio Master Bedroom and private bathroom,190915917,Demetrio,Bronx,Fieldston,40.895813,-73.896957,Private room,92,2,22,2022-08-22,5.12,3,337,22,,
33920,613169372456144088,Una habitación acogedora para descansar,416381658,Katy,Bronx,Concourse,40.83456,-73.92168,Private room,60,15,2,2022-08-07,1.03,3,252,2,,
33931,616867664648376188,Lovely 1 bedroom apt with patio by Yankee Stadium,419348361,Daniel,Bronx,Concourse Village,40.82831,-73.91471,Entire home/apt,154,2,9,2022-08-30,2.2,2,359,9,,
33938,617201969579612368,Spacious Newly renovated apartment in the Bronx,21944539,Ruth,Bronx,Fordham,40.85922,-73.8949,Entire home/apt,180,31,1,2022-06-13,0.34,1,137,1,,
33949,617263217268272769,Lovely and peaceful apartment in the Bronx,321402570,Joseph,Bronx,Kingsbridge,40.86515,-73.90033,Private room,97,2,9,2022-08-31,2.23,1,327,9,,
33966,615165889663292007,Lovely 1-Bedroom SpaciousUnit Bronx.By YankeeStadm,454164649,Andrea,Bronx,Claremont Village,40.83563,-73.91,Private room,75,3,3,2022-07-18,0.76,3,360,3,,
33978,615356138787526308,King bed suite in fresh Bronx apartment,26218375,Shalin,Bronx,Wakefield,40.89808,-73.84581,Entire home/apt,170,2,8,2022-09-05,2.14,1,180,8,,
34013,613625022147622040,Sitting on the Dock of the Bay,456132010,Book It,Bronx,Throgs Neck,40.82605,-73.81467,Entire home/apt,225,3,1,2022-07-05,0.46,4,77,1,,
34015,617421589608389749,420 friendly 1 bedroom apartment,254335433,Michael,Bronx,Parkchester,40.834156,-73.857414,Entire home/apt,140,1,0,,,1,174,0,,
34025,617780094173216846,Cheerful 3 bedroom NYC Home,123518076,Seana,Bronx,Concourse,40.81986,-73.92731,Entire home/apt,258,3,7,2022-07-30,2.28,2,7,7,,
34039,615896811589309259,🥇 Lovely 2 Bedroom apartment with a patio.,437907616,Marie,Bronx,Tremont,40.84376,-73.89017,Entire home/apt,254,1,21,2022-08-29,7.16,2,74,21,,
34040,615904441638758447,COMFY PLACE,407949665,Lynford,Bronx,Wakefield,40.90226,-73.84129,Private room,67,2,7,2022-08-16,1.71,2,360,7,,
34072,620503641723291705,Spacious two bedroom with patio,97328229,Jaime,Bronx,Tremont,40.84208,-73.8911,Entire home/apt,154,30,3,2022-08-31,1.05,6,365,3,,
34115,621267743726156138,Big room available with 43 TV/Internet,457840330,Mabel,Bronx,Baychester,40.87363158911957,-73.8405035250668,Private room,70,1,2,2022-08-12,1.33,3,362,2,,
34124,621268352265312751,Prize drop*Large room*TV/Internet,457840330,Mabel,Bronx,Baychester,40.87537888358304,-73.8406190954891,Private room,67,1,1,2022-07-31,0.77,3,86,1,,
34125,621268506479085631,"Lovely room available with WIFI/ 42""TV",457840330,Mabel,Bronx,Baychester,40.8741986,-73.8412057,Private room,59,1,4,2022-08-17,2.79,3,53,4,,
34145,618599774783838639,Lovely 1-Bedroom in Luxury Building with pool,109930093,Chris,Bronx,Mott Haven,40.80856,-73.9274,Private room,162,3,3,2022-06-19,0.82,2,174,3,,
34156,619434908055464809,2 cuartos baño sala cocina comedor patio parking,158799692,Roosevelt,Bronx,Edenwald,40.88916,-73.83596,Entire home/apt,104,2,9,2022-08-27,3.03,2,303,9,,
