id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4494878,MIAMI- CHARMING 2 BDRM OCEANVIEW,637272,Bianca,,Hollywood,25.99362,-80.11729,Entire home/apt,243,30,15,2022-04-06,0.17,6,365,1,
1137299,Private room in Fort Lauderdale,2980266,Sonnie,,Plantation,26.12142,-80.24073,Private room,119,2,0,,,2,0,0,
1147098,3Bdrm/3Full Bath/Parking/OceanView Balconies/Patio,6288957,Olga,,Hollywood,26.00715,-80.11813,Entire home/apt,499,3,20,2022-05-20,0.79,6,83,8,
1149806,Cozy Suite in Fort Lauderdale,6302818,Omar A.,,Oakland Park,26.17082,-80.13079,Entire home/apt,140,3,179,2022-05-28,1.62,1,173,23,
4509621,Heated Pool up to 10 GUESTS 5 minutes to the Beach,5221395,Yolande,,Hallandale Beach,25.98341,-80.15035,Entire home/apt,369,2,28,2022-06-07,0.34,1,307,13,
4538391,Luxury 4/2 nr beach sleep 8 Hot Tub,23505135,Lance,,Pompano Beach,26.22884,-80.09726,Entire home/apt,200,2,101,2022-05-22,1.31,1,342,26,
1173175,Tropical Waterfront Paradise with dockage,2604965,Maureen,,Hollywood,26.02862,-80.16496,Entire home/apt,525,1,46,2022-03-19,0.42,1,364,5,
4545138,"Heated Pool, Free Parking, Location",23164450,Stacy,,Hallandale Beach,25.98723,-80.12646,Private room,85,1,61,2022-04-14,0.67,1,0,18,
1231564,Mediterranean Villa- Luxury  Master Bedroom & Bath,6716392,Susan,,Coconut Creek,26.31783,-80.17438,Private room,70,4,131,2022-06-05,1.26,1,328,8,
4559328,Pompano Beach Right On the Beach!,11873653,George,,Pompano Beach,26.22837,-80.09003,Entire home/apt,250,7,8,2022-01-01,0.09,1,0,1,
1293741,Sian 2/2 ocean front & ocean view,6321234,Jason,,Hollywood,25.98707,-80.11925,Entire home/apt,267,4,240,2022-06-11,2.21,1,210,45,
4562966,Located in the  QClub Ft Lauderdale Bch Rsrt(2212),5397550,Sunshine,,Fort Lauderdale,26.12937,-80.10438,Entire home/apt,300,1,44,2022-01-15,0.51,5,365,2,
1297784,Completely Renovated South Florida Style Home.,7056347,Chris,,Deerfield Beach,26.30155,-80.09108,Entire home/apt,945,2,183,2022-04-10,1.79,1,365,19,
4580179,Vacation Apartment 2&2 +/-90 days,23741402,Andrew,,Hollywood,26.00805,-80.14581,Entire home/apt,80,80,26,2017-08-22,0.29,1,198,0,
4595496,The Tides  Direct Ocean View   .  30 days,23821171,Alex,,Hollywood,25.98982,-80.11786,Entire home/apt,209,4,5,2019-05-26,0.05,2,356,0,
1301449,3/2 Townhouse Miami/Fort Lauderdale  8 mi to beach,7076305,James,,Miramar,25.97665,-80.22364,Entire home/apt,173,5,82,2022-05-09,0.79,1,151,18,
4596401,Beautiful 1 Bdrm Condo & enjoy my Pool for a week!,23825526,Kim,,Hollywood,26.01759,-80.13178,Entire home/apt,65,5,2,2021-05-13,0.07,2,0,0,
4597522,Right on the Beach.  30 days rent,23821171,Alex,,Hollywood,25.9894,-80.11987,Entire home/apt,169,4,12,2021-06-14,0.13,2,359,0,
1305586,Oceanfront 1 Bedroom 2 Bath Penthouse,3018206,Lawrence,,Hollywood,25.99211,-80.11724,Entire home/apt,120,29,6,2021-12-20,0.06,2,185,4,
4637874,Fort Lauderdale walk to LAS OLAS,339865,Susan,,Fort Lauderdale,26.12308,-80.12804,Entire home/apt,126,4,97,2022-05-01,1.08,1,226,6,
1312899,SANITIZED 2 BEDROOMS APT  SAWGRASS MALL,6204254,Carlos,,Plantation,26.12323,-80.32615,Entire home/apt,130,28,75,2022-04-17,0.71,4,281,3,
4686653,PENTHOUSE ON THE BEACH 2/2 OCEANFRONT CONDO,2001930,Dmitri,,Hollywood,25.98822,-80.1191,Entire home/apt,249,14,5,2020-01-02,0.07,51,180,0,
1326340,VILLAS HOLLYWOOD BEACH FL,7198092,Joseph,,Hollywood,26.01673,-80.11708,Entire home/apt,211,30,0,,,2,0,0,
4707242,Cottage Room,24330722,John,,Fort Lauderdale,26.12119,-80.1293,Private room,69,1,270,2022-06-03,2.97,2,262,44,
1375343,Small House for two,1304156,Nicolas,,Hollywood,26.02567,-80.14201,Entire home/apt,63,2,183,2022-06-02,1.90,4,354,42,
1376873,Beautiful Boutique Beach Condo,7459306,Rachelle,,Hollywood,26.02369,-80.11542,Entire home/apt,220,3,31,2022-05-22,0.39,1,232,20,
4741523,Room at the Tennis Club,24476265,Bruce,,Wilton Manors,26.15253,-80.14759,Private room,53,30,19,2022-05-07,0.21,2,120,2,
1408900,"2/2 SLEEP 6, MARY POP APARTMENTS, LAST MINUTE OK",454736,"Jon,  Mary Pop Apartments",,Dania Beach,26.03392,-80.14201,Entire home/apt,110,7,35,2021-06-18,0.35,8,39,1,
1515533,Fort Lauderdale Cottage Oasis,8092157,Mike,,Fort Lauderdale,26.12414,-80.13276,Entire home/apt,205,6,79,2021-05-07,0.77,1,169,0,
4767766,★3br 3bth Home Dog Friendly 10 Mins to Beach ★,14472956,James,,Fort Lauderdale,26.18476,-80.15698,Entire home/apt,98,1,210,2022-05-29,2.57,4,47,28,
1548483,"""Welcome home on Hallandale Beach""",8250407,Shane,,Hallandale Beach,25.99658,-80.12197,Entire home/apt,236,3,41,2020-02-01,0.39,1,315,0,
4774207,Lux Studio,24623672,Eileen,,Hollywood,26.01405,-80.13522,Entire home/apt,125,3,132,2022-05-09,1.56,1,277,18,
4786772,"Beach Penthouse w/1 Bedroom, King Bed at the Tides",24675123,Komffy,,Hollywood,25.98814,-80.11831,Entire home/apt,122,5,165,2022-06-04,1.90,3,82,35,
1559232,Luxury Beach House steps from the ocean,8298928,Craig,,Hollywood,26.048735,-80.113045,Entire home/apt,289,4,26,2022-05-22,0.25,1,198,13,
4786849,Tropical Tiki Pool Home,24676288,Martha,,Deerfield Beach,26.29734,-80.08985,Entire home/apt,228,3,8,2021-12-29,0.19,1,140,5,
1602075,Gorgeous Deerfield Home with Heated Pool,1976255,Svetlana,,Deerfield Beach,26.32091,-80.09154,Entire home/apt,293,4,103,2022-04-19,0.99,1,336,19,
4808516,"WOW! Gated, FREE GOLF & TENNIS! Pembroke Pines, FL",1258016,Mark,,Pembroke Pines,26.00266,-80.2629,Entire home/apt,90,120,2,2015-03-01,0.02,1,358,0,
1646485,Amazing location across the beach!,8737341,France,,Pompano Beach,26.22763,-80.08991,Entire home/apt,550,7,6,2021-11-27,0.07,1,233,2,
4808775,"Luxurious Close to Beach ""Little Palace""",8869038,Kenneth,,Pompano Beach,26.22512,-80.09848,Entire home/apt,624,5,51,2022-04-16,0.65,1,150,12,
4836110,PENTHOUSE OCEANFRONT 3/3  ON THE BEACH,2001930,Dmitri,,Hollywood,25.98695,-80.11944,Entire home/apt,378,7,6,2021-07-03,0.08,51,121,1,
1658551,Piso 6T - Modern  Apartment on the Beach,8790381,Natalia,,Hollywood,25.98869,-80.11806,Entire home/apt,158,4,26,2022-03-22,0.25,11,132,9,
4841935,Breathtaking Oceanview Condo 16th Floor,18282693,Raydiant,,Hollywood,25.98932,-80.11844,Entire home/apt,157,7,1,2022-06-06,1,10,297,1,
1661692,2 bedroom. Beach Club,8802450,Janet,,Hallandale Beach,25.98492,-80.11828,Entire home/apt,300,90,0,,,5,363,0,
4853300,"Come Stay On The Beach! Quiet, Private Condo!",24968522,Terri,,Pompano Beach,26.24716,-80.0867,Entire home/apt,130,3,11,2022-06-13,0.12,6,164,7,
4867216,Beautiful 😎 Waterfront home 3 Bdrms  Pool ☀️ Sand 🏖,25026680,Joe,,Fort Lauderdale,26.10464,-80.12815,Entire home/apt,355,3,153,2022-06-11,1.80,1,41,26,
1664188,3 bedroom/3 baths. Beach Club.,8802450,Janet,,Hallandale Beach,25.9843,-80.11803,Entire home/apt,750,90,0,,,5,358,0,
4876339,20mins North of Wynwood 5mins Till Hollywood Beach,24515578,Wayne,,Hollywood,26.007,-80.15498,Entire home/apt,112,2,104,2021-11-29,1.15,1,361,3,
1664295,On the Beach!  2 bedroom/2 baths,8802450,Janet,,Hollywood,25.9873,-80.11862,Entire home/apt,250,10,0,,,5,320,0,
4885353,"Ideal place to relax, even if it’s only one night",25133481,Delene,,Pembroke Pines,26.00518,-80.21768,Private room,80,1,161,2022-06-02,1.77,1,336,52,
1682792,"COMPACT STUDIO, PRETTY, COZY,  STEPS TO BEACH",231429,Sonia,,Hollywood,26.02816,-80.11484,Entire home/apt,64,3,94,2022-06-06,0.91,1,105,14,
4909030,Sunny Room,24330722,John,,Fort Lauderdale,26.12099,-80.12933,Private room,59,1,555,2022-05-31,6.16,2,271,68,
4923644,OCEANFRONT ON THE BEACH 1/1.5 8FL ON THE BEACH,2001930,Dmitri,,Hollywood,25.9883,-80.11833,Entire home/apt,229,7,2,2019-05-13,0.03,51,180,0,
4923853,On the beach!  1 bedroom 2 bath condo free parking,25361296,Nelly,,Hollywood,25.99408,-80.11688,Entire home/apt,100,28,15,2022-05-02,0.20,1,178,5,
1717935,"Comfortable room in Plantation , hi speed int+desk",8185224,Lissette,,Plantation,26.12559,-80.25031,Private room,62,18,18,2022-03-21,0.26,3,316,2,
4925618,Beach House Steps from the Ocean,25372446,Alida,,Pompano Beach,26.22804,-80.09029,Entire home/apt,350,4,26,2022-06-05,0.40,3,276,5,
4930326,OCEANFRONT MODERN 2/2 BEDROOM ON THE BEACH 2TH FL,2001930,Dmitri,,Hollywood,25.98803,-80.11961,Entire home/apt,225,7,12,2022-05-21,0.19,51,69,6,
1744871,Oceanfront condo in Fort Lauderdale,9184480,Tina + Hans,,Lauderdale By The Sea,26.21254,-80.09187,Entire home/apt,130,7,64,2022-06-04,0.61,1,168,11,
4936937,Priv.Rm.and bath.No security deposit / cleanup fee,3322748,Gordon/,,Lauderdale Lakes,26.1613,-80.18949,Private room,55,2,67,2017-04-24,0.74,1,252,0,
4939909,Cozy Little studio steps from the beach,22238827,Veronika,,Hollywood,26.02179,-80.11563,Private room,80,1,76,2022-05-31,1.29,5,331,10,
1750221,3BDR-2BA Home in quiet neighborhood,9207908,Lee,,North Lauderdale,26.21703,-80.22507,Private room,45,1,2,2021-05-23,0.07,1,364,0,
1751870,Joyous Mermaid House-Power Cleaned,113524,Elle And Paul,,Hollywood,26.0204,-80.15441,Entire home/apt,110,7,35,2022-05-16,0.34,2,179,3,
4948999,Historic house  built in 1924,25507540,Mermolina,,Fort Lauderdale,26.1217,-80.12868,Private room,62,2,496,2022-06-05,5.48,1,299,58,
1773712,Tropical Pool Home and Pavilion,9315425,Mark,,Plantation,26.10882,-80.21644,Entire home/apt,284,3,113,2022-05-14,1.09,1,249,14,
4968309,NO CLEANING FEE.  Close to Airport & Cruise Port,7046445,Mike And Tom,,Hollywood,26.02395,-80.17125,Private room,56,1,561,2022-06-13,6.20,1,86,7,
4997686,Gorgeous Oceanfront Condo 1508,18282693,Raydiant,,Hollywood,25.9903,-80.11923,Entire home/apt,175,10,4,2022-01-05,0.06,10,346,1,
1792105,Lovey bohemian 2 bed and 2 bath with ocean views,9402339,Kate,,Fort Lauderdale,26.12068,-80.14364,Entire home/apt,174,2,0,,,1,291,0,
5003799,2/1 MARY POP APARTMENTS,454736,"Jon,  Mary Pop Apartments",,Dania Beach,26.0344,-80.14156,Entire home/apt,100,7,14,2021-09-10,0.16,8,39,1,
1796704,NEW 2 BED APARTMENT  SAWGRASS MALL,6204254,Carlos,,Plantation,26.12808,-80.3167,Entire home/apt,125,21,31,2018-11-17,0.30,4,279,0,
5006441,Quiet Pool Home - Walk to the Beach and Town!,6422630,Erik,,Lauderdale By The Sea,26.18605,-80.10291,Entire home/apt,400,7,57,2022-05-06,0.64,2,187,11,
5014677,Make Yourself at Home Two,7259492,Alda,,Miramar,25.98579,-80.31645,Private room,68,15,25,2022-05-31,0.29,2,293,1,
1819422,Villa-Coral-Ridge-Fort Lauderdale,9526715,Jean Yves,,Fort Lauderdale,26.20035,-80.12661,Entire home/apt,350,2,28,2022-05-22,0.31,1,180,6,
5030079,"Best location in Pompano beach, Clean and safe.",25965138,Dan,,Pompano Beach,26.24686,-80.08809,Entire home/apt,268,2,41,2022-05-31,0.65,9,322,17,
1856146,Cozy Seaward Shores! Walk to Beach & Beach Club!,9443719,Ida Annika,,Lauderdale By The Sea,26.21876,-80.09492,Entire home/apt,399,3,10,2022-06-01,0.10,12,348,2,
5065713,Spacious 3/3 Only  5 Minutes Away From Beach!!,26132558,Nikhil,,Hollywood,26.02401,-80.13897,Entire home/apt,221,2,41,2022-03-28,0.46,1,321,4,
1858886,4BR Waterfront Home w/pool - Tropic Tiki Villa!,9443719,Ida Annika,,Pompano Beach,26.21185,-80.10533,Entire home/apt,499,2,18,2022-05-08,0.19,12,363,4,
5069031,"OCEAN VIEW CONDO 1/1 FOR 4, POOL & PARKING",17469794,Valerie,,Hollywood,26.0227,-80.11582,Entire home/apt,125,5,10,2022-05-07,0.12,48,240,7,
5078835,Very nice 3+ Bedroom and 2 Bath Condo,14751091,Philip,,Deerfield Beach,26.32001,-80.1453,Entire home/apt,120,28,14,2022-04-05,0.18,4,90,3,
5509722,"You deserve a break! Unwind, forget, and regroup!",28576919,Suzanne,,Hollywood,26.00187,-80.12983,Private room,60,1,43,2020-07-14,1.02,1,0,0,
5085220,Stunning Oceanfront 3B/2B Condo 327,18282693,Raydiant,,Hollywood,25.9904,-80.11849,Entire home/apt,150,7,10,2019-04-12,0.11,10,323,0,
5521879,Hollywood Beach: Sun+Fun = Love It! 1/1,6509464,Rich,,Hollywood,26.01651,-80.11705,Private room,139,2,22,2022-04-02,0.25,6,359,5,
5089651,"1/2 block from beach 🏖 free WiFi, fitness center",26293939,Rebecca,,Pompano Beach,26.25612,-80.08843,Entire home/apt,99,1,202,2022-06-12,2.34,1,358,16,
5215679,⛱ Beach→5mins ❤️Hot Tub ❤️4 Ensuite Bathrooms,25057846,Justin,,Fort Lauderdale,26.105465,-80.108528,Entire home/apt,600,1,13,2022-06-12,1.91,1,325,13,
5536991,Amazing Views from Luxury Highrise!,28711976,Eva,,Sunrise,26.15861,-80.31604,Entire home/apt,179,28,27,2020-08-17,0.31,3,242,0,
5221521,Bimini Breeze Apt.3 - pool- beach,8556229,Ofir,,Pompano Beach,26.2358,-80.10071,Entire home/apt,85,2,94,2022-04-27,1.08,4,351,17,
5581388,Casa Sol -  The Perfect getaway. Stop Looking.,28938079,Honey,,Fort Lauderdale,26.14117,-80.12528,Entire home/apt,425,3,0,,,1,177,0,
5238751,Cozy Room,10601274,Giuliana,,Fort Lauderdale,26.10064,-80.14907,Private room,45,30,39,2022-04-02,0.44,1,190,5,
5239045,Magnificent 6BR Canal Home - Villa Riverside Tiki!,9443719,Ida Annika,,Fort Lauderdale,26.14444,-80.10884,Entire home/apt,1499,2,70,2022-05-30,0.81,12,349,16,
5581517,"Private Terrace, beach: 0.2 mile, F.Lauderdale, 2r",28939001,Olivier,,Fort Lauderdale,26.16438,-80.10062,Entire home/apt,170,3,88,2022-06-11,1.01,5,158,24,
5241603,Large room with private bathroom,26975461,Jason,,Miramar,25.99122,-80.27741,Private room,74,5,59,2022-04-09,0.68,5,75,6,
5587170,"Stunning Water Views, Large Canal, A Zen Garden",28968983,Claude,,Pompano Beach,26.22637,-80.11606,Entire home/apt,657,2,103,2022-06-05,1.30,1,258,7,
5251709,Charming Private Villa - 1bedrm/1bath & kitchen,27053200,Jay And Madi,,Pompano Beach,26.23182,-80.10893,Entire home/apt,95,2,316,2022-05-30,3.54,1,303,36,
5268379,AirBNB-Private Entrance RM&BTH -Tranquil Paradise,11885471,Pasunart,,Oakland Park,26.17452,-80.15354,Private room,142,3,322,2022-06-11,3.61,1,316,37,
5598824,Beach and holidays in a perfect place! 10,29028383,Amden,,Hollywood,25.9873,-80.11862,Entire home/apt,280,3,22,2022-04-04,0.26,6,299,5,
5269765,Lovely Fort Lauderdale 2BD/2BT with a heated pool!,16908884,Martin,,Fort Lauderdale,26.19871,-80.1181,Entire home/apt,160,32,20,2021-06-22,0.23,1,43,1,
5607730,Spacious Private Room w/Library in Waterfront Home,20240198,Bill,,Hollywood,26.01163,-80.16922,Private room,54,1,324,2022-06-07,3.71,6,308,43,
5271972,Enchanting Beach Town. Villa just 2.5 bks to Ocean,22134830,Sandra,,Sea Ranch Lakes,26.19737,-80.09977,Entire home/apt,525,5,45,2022-05-28,0.54,2,56,16,
5623151,Condo at Tennis Club,24476265,Bruce,,Fort Lauderdale,26.15212,-80.14907,Entire home/apt,70,30,10,2021-12-15,0.12,2,48,1,
5285577,Key West House- Cottage. PETS Same day bookings ok,23016144,Eric,,Wilton Manors,26.15829,-80.15195,Entire home/apt,92,1,405,2022-06-15,4.53,2,210,47,
5317923,Spacious room with private bathroom.,26975461,Jason,,Miramar,25.99009,-80.27761,Private room,79,5,66,2022-04-03,0.75,5,73,10,
5628197,#3: Work from Home!  Two desks & office chairs,4246703,Matthew,,Fort Lauderdale,26.151352,-80.120438,Entire home/apt,101,2,356,2022-06-10,4.03,66,178,25,
5328904,★ Dog Friendly 10 Mins to Beach 36 Inch Smart TV ★,14472956,James,,Fort Lauderdale,26.18588,-80.15723,Private room,53,1,118,2022-05-25,1.41,4,4,12,
5337812,★His & Her Sink Private Bath★ King Bed★42 InchTV★,14472956,James,,Fort Lauderdale,26.18588,-80.15723,Private room,59,1,123,2022-05-25,1.47,4,4,19,
5629823,Habor Haven Condo Fort Lauderdale Beach,5562547,Jorge,,Fort Lauderdale,26.125,-80.1044,Entire home/apt,150,30,2,2021-03-28,0.03,1,362,0,
5337867,★King Bed Private Bath★Dog Friendly 55 Inch HD TV★,14472956,James,,Fort Lauderdale,26.18588,-80.15723,Private room,57,1,102,2022-06-07,1.22,4,4,16,
5640029,1 BR Close to Everything!  Studio also available,28011754,Bobby,,Fort Lauderdale,26.13212,-80.13586,Entire home/apt,133,6,20,2022-03-17,0.26,2,0,1,
5410528,Hidden Gem Studio Apartment,28047151,Jacki,,Fort Lauderdale,26.13089,-80.12604,Private room,82,1,159,2022-04-24,1.80,1,64,24,
5443383,Vacation on Hollywood Beach ~ Efficiencies & 1/1,6509464,Rich,,Hollywood,26.01792,-80.11719,Private room,82,4,17,2022-04-20,0.22,6,355,7,
5640200,BEST DEAL on the BEACH @ Hollywood Beach  FLORIDA,29229680,Sunshine,,Hollywood,25.99232,-80.11877,Entire home/apt,157,21,7,2021-06-06,0.10,7,181,0,
5649421,"MARY POP APART SLEEP 3, # 205 LAST MINUTE OK",454736,"Jon,  Mary Pop Apartments",,Dania Beach,26.03392,-80.14201,Entire home/apt,70,7,5,2020-02-01,0.06,8,39,0,
5445232,A Clean &Quiet Piece of Paradise -2 Bedroom,11553282,Lorraine & Greg,,Fort Lauderdale,26.21017,-80.11935,Entire home/apt,114,1,454,2022-06-03,5.13,5,249,54,
5661115,"SOLAR! PRIVATE APARTMENT FOR 2, WITH POOL ACCESS!",29345759,Jim,,Fort Lauderdale,26.10686,-80.13677,Entire home/apt,590,1,198,2019-07-25,2.25,7,51,0,
5453015,Beautiful Spacious 1 Bedroom Condo,10849078,Eric,,Weston,26.12734,-80.37196,Entire home/apt,175,4,0,,,1,365,0,
5665799,Charming Beach Villa w/ Pool Fort Lauderdale Beach,12705227,Rhona,,Fort Lauderdale,26.16023,-80.10168,Entire home/apt,259,3,91,2022-05-16,1.04,2,349,23,
6799845,"Be our guest! 
We’ll make you feel at home! :)",30811127,Shani,,Hollywood,26.03996,-80.21931,Entire home/apt,171,2,18,2022-05-20,1.36,1,353,13,
5708185,XL 2BR/2BA Hollywood Beach Ocean!,26931782,Max,,Hollywood,26.00177,-80.11855,Entire home/apt,350,120,8,2017-09-06,0.11,2,358,0,
6811740,Luxury Waterfront Villa with Heated Saltwater Pool,368722,Elena And Eugene,,Pompano Beach,26.21635,-80.11557,Entire home/apt,260,13,42,2020-03-22,0.50,1,365,0,
6812827,Private Room and Bathroom in Heart of S. Florida,20240198,Bill,,Hollywood,26.01152,-80.17048,Private room,72,1,200,2022-03-25,2.34,6,318,22,
5715764,4/4 House Private Shower/Bathroom Each Room,29040778,Kyan,,Hollywood,26.0111,-80.13973,Entire home/apt,595,2,1,2020-09-09,0.05,6,292,0,
6813242,Guest Studio 3401,34543074,Scott,,Oakland Park,26.17098,-80.12535,Entire home/apt,75,28,106,2022-06-16,1.39,1,6,9,
6821096,NEWLY RENOVATED HOME IN PRIME LOCATION with POOL,35721392,Clif,,Hollywood,26.01178,-80.14843,Entire home/apt,316,2,34,2022-06-12,4.18,1,293,34,
5724290,300+ reviews! Self Check in Kitchenette FLA arena.,25615926,Angelisa,,Plantation,26.15936,-80.30245,Entire home/apt,85,1,308,2022-06-04,3.93,1,12,77,
6842231,"Walk to Beach, private bedroom and bath",118556,Jackye,,Pompano Beach,26.23968,-80.08916,Private room,80,3,12,2022-04-27,0.16,1,359,8,
6851230,PRIVATE BED/BATH FOR 2--POOL HOUSE!,29345759,Jim,,Fort Lauderdale,26.10614,-80.13661,Private room,5300,1,331,2019-06-15,3.90,7,51,0,
6851770,BEST ROOM FOR 2/3 IN POOL HOUSE BY AIR/CRUISE PORT,29345759,Jim,,Fort Lauderdale,26.10761,-80.13663,Private room,540,1,272,2019-05-19,3.20,7,51,0,
6910081,1bed1bath apt K-size bed &kitchen. Unit 2410A,36211481,Milan,,Hallandale Beach,25.98624,-80.12343,Entire home/apt,250,3,42,2022-05-08,0.59,3,14,13,
5747289,"2 bedrooms at the beach, family friendly",29811867,Sheila,,Hollywood,25.9873,-80.11862,Entire home/apt,250,4,33,2021-03-03,0.39,1,109,0,
6910090,ExecutiveSuite/Hotel/Standard Room. Unit 2410B,36211481,Milan,,Hallandale Beach,25.98624,-80.12343,Entire home/apt,130,2,67,2022-05-09,0.79,3,65,18,
5769668,2/1 MARY POP APARTMENTS # 208 SLEEP 5,454736,"Jon,  Mary Pop Apartments",,Dania Beach,26.03392,-80.14201,Entire home/apt,97,7,6,2021-01-01,0.07,8,51,0,
5773722,"SKY PRIVATE APARTMENT FOR 2, WITH POOL ACCESS!",29345759,Jim,,Fort Lauderdale,26.10737,-80.13452,Private room,690,1,124,2019-07-24,1.42,7,51,0,
6910100,2bed/2bath Apartment. 24th floor,36211481,Milan,,Hallandale Beach,25.98624,-80.12343,Entire home/apt,290,3,72,2022-06-01,0.96,3,42,22,
5777176,Welcome to Sunrise!,29974230,Sue,,Sunrise,26.15857,-80.23739,Private room,55,2,110,2022-06-03,1.25,1,290,38,
6924922,LUXURIOUS APARTMENT WITH INCREDIBLE WATER VIEWS,36293819,Apartment,,Hallandale Beach,25.9874,-80.12286,Entire home/apt,295,10,18,2022-04-02,0.24,3,332,2,
6936057,House located in Hollywood,36208003,Deniece,,Hollywood,26.02811,-80.15142,Entire home/apt,116,30,85,2021-04-03,1.00,2,136,0,
5779548,Great 2/2 condo at the beach,29985109,Silvio,,Hollywood,25.98966,-80.11746,Entire home/apt,95,30,3,2022-01-31,0.07,1,197,2,
5794057,2BD/2BA - Beautiful Beach Condo!,29960617,Daisy,,Hollywood,25.98695,-80.11935,Entire home/apt,192,2,47,2022-06-06,0.57,1,300,20,
6959384,Luxury pool home close to beach & city center!,31163305,Gabriela,,Fort Lauderdale,26.19762,-80.12917,Entire home/apt,240,31,6,2020-08-28,0.08,2,325,0,
5794500,BEACH CLUB ON THE BEACH 5-STAR 1/1,2001930,Dmitri,,Hallandale Beach,25.98527,-80.11933,Entire home/apt,345,10,0,,,51,32,0,
5806705,3/2 House with pool,30126911,Rafael,,Pembroke Pines,26.00613,-80.22634,Entire home/apt,158,2,103,2022-05-25,1.30,1,244,25,
6971295,Short Walk to Ft Lauderdale Beach,25815098,Laurie,,Fort Lauderdale,26.1365,-80.10739,Entire home/apt,260,3,54,2022-06-01,0.81,1,307,17,
5815174,Key West House Cabin PETS and same day bookings ok,23016144,Eric,,Wilton Manors,26.15834,-80.15273,Entire home/apt,69,1,316,2021-07-10,3.69,2,135,4,
6987431,OCEANFRONT 3/3 PENTHOUSE ON THE BEACH,2001930,Dmitri,,Hallandale Beach,25.98636,-80.11823,Entire home/apt,368,7,27,2022-05-18,0.39,51,121,7,
5823577,Fort Lauderdale Waterfront Villa,25716954,Natasha,,Fort Lauderdale,26.19982,-80.1307,Entire home/apt,210,5,77,2022-05-23,0.92,2,196,11,
7017750,"CONDO, 1 MILE TO BEACH POOL PARKING & WIFI",899093,Sharone,,Hallandale Beach,25.98062,-80.12689,Entire home/apt,145,29,29,2022-04-02,0.36,6,62,5,
5860328,The best of two Worlds,11068214,Ronald,,Hollywood,25.98724,-80.11795,Entire home/apt,250,7,37,2022-04-23,0.45,7,127,4,
7038657,Cozy studio in Hollywood Beach,36906457,Eduardo,,Hollywood,25.99448,-80.11874,Entire home/apt,90,30,1,2021-03-30,0.07,1,0,0,
5860470,"EXECUTIVE POOL HOME 4/4,GOLF COURSE",30428293,Cristina & Jesse,,Plantation,26.11486,-80.27759,Entire home/apt,479,5,27,2021-09-02,0.31,1,281,2,
